year,title,published_at,updated_at,category,nominee,artist,workers,img,winner,nominee_length
1980,23rd Annual GRAMMY Awards  (1980),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best album notes,"Trilogy: Past, Present And Future",Desconocido,"David McClintick, album notes writer (Frank Sinatra)",Desconocido,True,33
1980,23rd Annual GRAMMY Awards  (1980),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best historical reissue album,Segovia - The EMI Recordings 1927-39,Desconocido,(Andres Segovia),Desconocido,True,36
1980,23rd Annual GRAMMY Awards  (1980),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best engineered recording - non-classical,The Wall,Desconocido,"James Guthrie, engineer (Pink Floyd)",Desconocido,True,8
1980,23rd Annual GRAMMY Awards  (1980),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,producer of the year (non-classical),Phil Ramone,Desconocido,Desconocido,Desconocido,True,11
1980,23rd Annual GRAMMY Awards  (1980),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best classical album,Berg: Lulu (Complete Version),Desconocido,"Pierre Boulez, artist; Gunther Breest & Michael Horwath, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Pierre%2BBoulez/Pierre%2520Boulez_1_1_1581628599.jpg?itok=e0nGSLW9,True,29
1980,23rd Annual GRAMMY Awards  (1980),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best classical orchestral recording,Bruckner: Symphony No. 6 In A,Desconocido,"Georg Solti, conductor (Chicago Symphony Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/georgsolti-spotlight-78824961.png?itok=rNrB7-r2,True,29
1980,23rd Annual GRAMMY Awards  (1980),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best opera recording,Berg: Lulu (Complete Version),Desconocido,"Pierre Boulez, conductor; Gunther Breest & Michael Horwath, producers (Orchestre De L'Opera De Paris)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Pierre%2BBoulez/Pierre%2520Boulez_1_1_1581628599.jpg?itok=e0nGSLW9,True,29
1980,23rd Annual GRAMMY Awards  (1980),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,"best choral performance, classical (other than opera)",Mozart: Requiem,Desconocido,"Norbert Balatsch, chorus master; Carlo Maria Giulini, conductor (Philharmonia Chorus; Philharmonia Orchestra)",Desconocido,True,15
1980,23rd Annual GRAMMY Awards  (1980),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best chamber music performance,Play Music For Two Violins (Moszkowski: Suite For Two Violins/Shostakovich: Duets/Prokofiev: Sonata For Two Violins),Desconocido,"Itzhak Perlman & Pinchas Zukerman, artists",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Itzhak%2BPerlman/Itzhak%2520Perlman_1_1_1581553577.jpg?itok=6_Age2Bj,True,116
1980,23rd Annual GRAMMY Awards  (1980),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best classical performance- instrumental soloist or soloists (with orchestra),Berg: Violin Concerto/Stravinsky: Violin Concerto In D,Desconocido,"Itzhak Perlman, artist (Boston Symphony Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Itzhak%2BPerlman/Itzhak%2520Perlman_1_1_1581553577.jpg?itok=6_Age2Bj,True,54
1980,23rd Annual GRAMMY Awards  (1980),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best classical performance - instrumental soloist or soloists (with orchestra),Brahms: Violin And Cello Concerto In A Minor (Double Concerto),Desconocido,"Itzhak Perlman & Mstislav Rostropovich, artists (Concertgebouw Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Itzhak%2BPerlman/Itzhak%2520Perlman_1_1_1581553577.jpg?itok=6_Age2Bj,True,62
1980,23rd Annual GRAMMY Awards  (1980),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best classical performance - instrumental soloist or soloists (without orchestra),The Spanish Album,Desconocido,"Itzhak Perlman, artist",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Itzhak%2BPerlman/Itzhak%2520Perlman_1_1_1581553577.jpg?itok=6_Age2Bj,True,17
1980,23rd Annual GRAMMY Awards  (1980),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best classical vocal soloist performance,"Prima Donna, Vol. 5 - Great Soprano Arias From Handel To Britten",Desconocido,(Henry Lewis; Philharmonia Orchestra),Desconocido,True,64
1980,23rd Annual GRAMMY Awards  (1980),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,"best engineered recording, classical",Berg: Lulu (Complete Version),Desconocido,"Karl-August Naegler, engineer (Pierre Boulez, conductor)",Desconocido,True,29
1980,23rd Annual GRAMMY Awards  (1980),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,classical producer of the year,Robert Woods,Desconocido,Desconocido,Desconocido,True,12
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,record of the year,What A Fool Believes,The Doobie Brothers,"Ted Templeman, producer",Desconocido,True,20
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,album of the year,52nd Street,Billy Joel,"Phil Ramone, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Billy%2BJoel/Billy%2520Joel_1_1_1578384978.jpg?itok=QtM7Q8fq,True,11
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,song of the year,What A Fool Believes,Desconocido,"Kenny Loggins & Michael McDonald, songwriters (The Doobie Brothers)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kenny%2BLoggins/Kenny%2520Loggins_1_1_1575371541.jpg?itok=7npKDoJS,True,20
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"best pop vocal performance, female",I'll Never Love This Way Again,Dionne Warwick,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dionne%2BWarwick/Dionne%2520Warwick_1_1_1598445549.jpg?itok=5-l3UeVo,True,30
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"best pop vocal performance, male",52nd Street,Billy Joel,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Billy%2BJoel/Billy%2520Joel_1_1_1578384978.jpg?itok=QtM7Q8fq,True,11
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"best pop vocal performance by a duo, group or chorus",Minute By Minute,The Doobie Brothers,Desconocido,Desconocido,True,16
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best pop instrumental performance,Rise,Herb Alpert,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Herb%2BAlpert/Herb%2520Alpert_1_1_1581628867.jpg?itok=45UhbQPe,True,4
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"best rock vocal performance, female",Hot Stuff,Donna Summer,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Donna%2BSummer/Donna%2520Summer_1_1_1581552222.jpg?itok=3np3vg-z,True,9
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"best rock vocal performance, male",Gotta Serve Somebody,Bob Dylan,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bob%2BDylan/Bob%2520Dylan_1_1_1579182058.jpg?itok=VI5nSz8n,True,20
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best rock vocal performance by a duo or group,Heartache Tonight,Eagles,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Eagles/Eagles_1_1_1581552244.jpg?itok=0GyT6tV3,True,17
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best rock instrumental performance,Rockestra Theme,Paul Mccartney & Wings,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Paul%2BMcCartney/Paul%2520McCartney_1_1_1591112977.jpg?itok=E0dSZgtJ,True,15
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"best r&b vocal performance, female",Deja Vu,Dionne Warwick,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dionne%2BWarwick/Dionne%2520Warwick_1_1_1598445549.jpg?itok=5-l3UeVo,True,7
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"best r&b vocal performance, male",Don't Stop 'til You Get Enough,Michael Jackson,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Michael%2BJackson/Michael%2520Jackson_1_1_1584089273.jpg?itok=8N4Ineev,True,30
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"best r&b vocal performance by a duo, group or chorus",After The Love Has Gone,"Earth, Wind & Fire",Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Earth%252C%2BWind%2B%2526%2BFire/Earth%252C%2520Wind%2520%2526%2520Fire_1_1_1578384907.jpg?itok=v5EmyLDc,True,23
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best r&b instrumental performance,Boogie Wonderland,"Earth, Wind & Fire",Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Earth%252C%2BWind%2B%2526%2BFire/Earth%252C%2520Wind%2520%2526%2520Fire_1_1_1578384907.jpg?itok=v5EmyLDc,True,17
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best rhythm & blues song,After The Love Has Gone,Desconocido,"Bill Champlin, David Foster & Jay Graydon, songwriters (Earth, Wind & Fire)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bill%2BChamplin/Bill%2520Champlin_1_1_1581554778.jpg?itok=wjpjDJUE,True,23
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best disco recording,I Will Survive,Gloria Gaynor,"Dino Fekaris & Freddie Perren, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Gloria%2BGaynor/Gloria%2520Gaynor_1_1_1578387145.jpg?itok=pSaCbtAb,True,14
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"best country vocal performance, female",Blue Kentucky Girl,Emmylou Harris,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Emmylou%2BHarris/Emmylou%2520Harris_1_1_1596198478.jpg?itok=wsJVpP65,True,18
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"best country vocal performance, male",The Gambler,Kenny Rogers,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kenny%2BRogers/Kenny%2520Rogers_1_1_1588264666.jpg?itok=pfLzJGyR,True,11
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best country vocal performance by a duo or group,The Devil Went Down To Georgia,The Charlie Daniels Band,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/image_from_ios_1.jpg?itok=o9UY5mZT,True,30
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best country instrumental performance,Big Sandy/Leather Britches,Doc Watson & Merle Watson,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Doc%2BWatson/Doc%2520Watson_1_1_1581561835.jpg?itok=7xnqBiAY,True,26
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best country song,You Decorated My Life,Desconocido,"Debbie Hupp & Bob Morrison, songwriters (Kenny Rogers)",Desconocido,True,21
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"best gospel performance, contemporary or inspirational",Heed The Call,The Imperials,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/transparent_square_19.png?itok=2fncqXxp,True,13
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"best gospel performance, traditional",Lift Up The Name Of Jesus,Blackwood Brothers,Desconocido,Desconocido,True,25
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"best soul gospel performance, contemporary",I'll Be Thinking Of You,Andrae Crouch,Desconocido,Desconocido,True,23
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"best soul gospel performance, traditional",Changing Times,Mighty Clouds Of Joy,Desconocido,Desconocido,True,14
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best inspirational performance,You Gave Me Love (When Nobody Gave Me A Prayer),B.J. Thomas,Desconocido,Desconocido,True,47
1978,21st Annual GRAMMY Awards  (1978),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,"best soul gospel performance, contemporary",Live In London,Andrae Crouch & The Disciples,Desconocido,Desconocido,True,14
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best ethnic or traditional recording,"Muddy ""Mississippi"" Waters Live",Muddy Waters,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Muddy%2BWaters/Muddy%2520Waters_1_1_1581565499.jpg?itok=HtSZROdq,True,31
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best latin recording,Irakere,Irakere,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Irakere/Irakere_1_1_1581658609.jpg?itok=TKyUOn6x,True,7
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best recording for children,The Muppet Movie,(The Muppets),Desconocido,Desconocido,True,16
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best comedy recording,Reality...What A Concept,Robin Williams,Desconocido,Desconocido,True,24
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"best spoken word, documentary or drama recording",Ages Of Man - Readings From Shakespeare,John Gielgud,Desconocido,Desconocido,True,39
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best instrumental composition,Superman Main Title Theme,Desconocido,"John Williams, composer (John Williams)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/John%2BWilliams/John%2520Williams_1_1_1597170495.jpg?itok=GsnrkP98,True,25
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best album of original score written for a motion picture or a television special,Superman,Desconocido,"John Williams, composer (John Williams)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/John%2BWilliams/John%2520Williams_1_1_1597170495.jpg?itok=GsnrkP98,True,8
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best cast show album,Sweeney Todd,Desconocido,"Stephen Sondheim, composer & lyricist; Thomas Z. Shepard, producer (Angela Lansbury & Len Cariou)",Desconocido,True,12
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"best jazz fusion performance, vocal or instrumental",8:30,Weather Report,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Weather%2BReport/Weather%2520Report_1_1_1581557692.jpg?itok=uxND9DDW,True,4
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best jazz vocal performance,Fine And Mellow,Ella Fitzgerald,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ella%2BFitzgerald/Ella%2520Fitzgerald_1_1_1581553574.jpg?itok=TlaBTqZP,True,15
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"best jazz instrumental performance, soloist",Jousts,Desconocido,"Oscar Peterson, soloist",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Oscar%2BPeterson/Oscar%2520Peterson_1_1_1592209419.jpg?itok=dV8s6dYI,True,6
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"best jazz instrumental performance, group",Duet,Chick Corea & Gary Burton,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Chick%2BCorea/Chick%2520Corea_1_1_1578385141.jpg?itok=gpVAWwCc,True,4
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"best jazz instrumental performance, big band","Duke Ellington At Fargo, 1940 Live",Duke Ellington,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/dukeellington-spotlight-627471294.png?itok=JcHFIXXP,True,34
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best instrumental arrangement,Soulful Strut,Desconocido,"Claus Ogerman, arranger (George Benson)",Desconocido,True,13
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best arrangement accompanying vocals,What A Fool Believes,Desconocido,"Michael McDonald, arranger (The Doobie Brothers)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Michael%2BMcDonald/Michael%2520McDonald_1_1_1575366252.jpg?itok=cpH0YdGb,True,20
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best album package,Breakfast In America,Desconocido,"Mike Doud & Mick Haggerty, art directors (Supertramp)",Desconocido,True,20
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best album notes,Charlie Parker - The Complete Savoy Sessions,Desconocido,"James Patrick & Bob Porter, album notes writers (Charlie Parker)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/James%2BPatrick/James%2520Patrick_1_1_1581640098.jpg?itok=acYuONCH,True,44
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best historical reissue,Billie Holiday - Giants Of Jazz,Desconocido,(Billie Holiday),Desconocido,True,31
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best engineered recording - non-classical,Breakfast In America,Desconocido,"Peter Henderson, engineer (Supertramp)",Desconocido,True,20
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,producer of the year,Larry Butler,Desconocido,Desconocido,Desconocido,True,12
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best classical album,Brahms: Symphonies (1-4),Desconocido,"Georg Solti, artist; James Mallinson, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/georgsolti-spotlight-78824961.png?itok=rNrB7-r2,True,24
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best classical orchestral recording,Brahms: Symphonies (1-4),Desconocido,"Georg Solti, conductor (Chicago Symphony Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/georgsolti-spotlight-78824961.png?itok=rNrB7-r2,True,24
1979,22nd Annual GRAMMY Awards  (1979),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best opera recording,Britten: Peter Grimes,Desconocido,"Colin Davis, conductor; Vittorio Negri, producer (Royal Opera House Orchestra - Covent Garden)",Desconocido,True,21
